user_id,group
824,treatment
6928,control
13205,control
706,control
7313,treatment
5176,treatment
11149,treatment
869,control
7508,control
1067,treatment
3673,treatment
12026,control
2827,control
2479,control
4760,control
9031,treatment
12355,treatment
14013,treatment
10994,treatment
6052,control
7582,control
9246,treatment
5115,control
7832,control
9648,control
9045,treatment
3062,control
14283,control
10576,control
5592,treatment
222,control
59,treatment
6053,treatment
13652,control
2182,treatment
6891,control
13803,control
12588,control
6357,treatment
13830,control
8329,treatment
7803,control
6938,treatment
4624,treatment
4521,control
7764,treatment
14822,control
12834,treatment
9480,control
14787,treatment
10805,control
14126,control
1569,control
3083,control
5383,control
3229,treatment
4097,control
9236,treatment
6289,treatment
6159,control
2450,control
3030,treatment
10821,treatment
9796,treatment
8585,treatment
924,treatment
5898,treatment
12861,treatment
4342,control
9693,treatment
58,treatment
11321,control
14142,control
4380,treatment
7898,control
1946,control
11840,control
5160,treatment
1019,control
1534,control
11042,treatment
14862,treatment
2170,treatment
14575,treatment
5839,control
13147,treatment
381,control
4703,control
8165,treatment
13472,treatment
13051,treatment
8125,control
7593,treatment
11923,treatment
4115,treatment
8551,treatment
13008,control
13164,control
2477,treatment
8842,treatment
4143,treatment
6253,treatment
2141,control
4643,treatment
5735,treatment
3356,control
1519,treatment
3982,treatment
2190,control
9911,treatment
9549,control
4214,treatment
13834,control
5897,control
2676,control
90,treatment
4055,treatment
7443,treatment
696,treatment
1647,treatment
5722,treatment
8601,control
14970,treatment
3614,control
10229,control
13757,treatment
10360,treatment
14629,control
4514,control
1912,control
7599,control
11476,treatment
805,treatment
1743,treatment
3400,control
