user_id,gender,age,region
3931,М,41,Нижегородская область
3932,Ж,31,Краснодарский край
3933,М,39,Иркутская область
3934,Ж,25,Краснодарский край
3935,Ж,39,Санкт-Петербург
3936,Ж,29,Нижегородская область
3937,Ж,36,Оренбургская область
3938,Ж,41,Краснодарский край
3939,Ж,28,Краснодарский край
3940,М,38,Астраханская область
3941,Ж,39,Нижегородская область
3942,Ж,37,Санкт-Петербург
3943,М,32,Санкт-Петербург
3944,М,38,Краснодарский край
3945,М,32,Краснодарский край
3946,М,35,Оренбургская область
3947,Ж,37,Нижегородская область
3948,Ж,30,Краснодарский край
3949,Ж,42,Краснодарский край
3950,Ж,31,Краснодарский край
3951,М,47,Краснодарский край
3952,Ж,28,Краснодарский край
3953,М,30,Краснодарский край
3954,Ж,34,Санкт-Петербург
3955,М,27,Краснодарский край
3956,М,37,Нижегородская область
3957,Ж,30,Нижегородская область
3958,Ж,41,Краснодарский край
3959,М,28,Оренбургская область
3960,Ж,32,Санкт-Петербург
3961,М,29,Санкт-Петербург
3962,Ж,36,Нижегородская область
3963,Ж,33,Оренбургская область
3964,Ж,29,Краснодарский край
3965,Ж,44,Нижегородская область
3966,Ж,39,Оренбургская область
3967,Ж,28,Нижегородская область
3968,Ж,31,Санкт-Петербург
3969,М,33,Краснодарский край
3970,М,46,Иркутская область
3971,М,37,Оренбургская область
3972,Ж,36,Краснодарский край
3973,М,38,Нижегородская область
3974,Ж,34,Республика Адыгея
3975,Ж,34,Нижегородская область
3976,Ж,36,Нижегородская область
3977,Ж,43,Санкт-Петербург
3978,М,35,Нижегородская область
3979,Ж,37,Краснодарский край
3980,Ж,36,Астраханская область
3981,Ж,23,Санкт-Петербург
3982,М,41,Иркутская область
3983,Ж,32,Санкт-Петербург
3984,Ж,38,Иркутская область
3985,М,23,Санкт-Петербург
3986,М,47,Краснодарский край
3987,Ж,31,Иркутская область
3988,Ж,32,Краснодарский край
3989,М,31,Краснодарский край
3990,М,36,Санкт-Петербург
3991,М,43,Иркутская область
3992,Ж,40,Иркутская область
3993,Ж,25,Краснодарский край
3994,М,27,Санкт-Петербург
3995,Ж,36,Иркутская область
3996,М,39,Республика Адыгея
3997,М,32,Иркутская область
3998,Ж,35,Республика Адыгея
3999,Ж,34,Санкт-Петербург
4000,М,27,Иркутская область
4001,Ж,36,Санкт-Петербург
4002,М,31,Оренбургская область
4003,Ж,46,Краснодарский край
4004,Ж,33,Краснодарский край
4005,Ж,40,Иркутская область
4006,Ж,33,Краснодарский край
4007,Ж,37,Краснодарский край
4008,Ж,37,Краснодарский край
4009,М,36,Нижегородская область
4010,Ж,41,Краснодарский край
4011,Ж,35,Краснодарский край
4012,М,30,Краснодарский край
4013,М,35,Санкт-Петербург
4014,Ж,34,Иркутская область
4015,Ж,40,Нижегородская область
4016,Ж,37,Краснодарский край
4017,М,40,Краснодарский край
4018,Ж,33,Санкт-Петербург
4019,М,25,Санкт-Петербург
4020,Ж,29,Краснодарский край
4021,М,32,Оренбургская область
4022,М,32,Краснодарский край
4023,Ж,32,Санкт-Петербург
4024,М,38,Краснодарский край
4025,Ж,24,Краснодарский край
4026,М,36,Санкт-Петербург
4027,Ж,26,Краснодарский край
4028,Ж,30,Нижегородская область
4029,М,42,Нижегородская область
4030,М,41,Краснодарский край
4031,Ж,33,Краснодарский край
4032,М,34,Иркутская область
4033,Ж,36,Нижегородская область
4034,М,35,Краснодарский край
4035,М,30,Санкт-Петербург
4036,М,39,Краснодарский край
4037,Ж,40,Краснодарский край
4038,Ж,35,Санкт-Петербург
